smiles,density,hof,density_score,hof_score,density_ood,density_train,density_iid,hof_ood,hof_train,hof_iid
[O-][N+](C1=CCC2(CC1)OCCO2)=C1c2ccccc2c2ccccc12,1.3546848174916,-28.762222288678,8.092429287541771,1.0051258195420882,0,1,0,0,1,0
OCC(O)C(O)C(O)C(O)CN(=O)=O,1.4668150508499,-243.27176509691,6.582652786374048,1.0012921318511538,0,1,0,0,1,0
COCC1OC(OC)N(Nc2ccc(cc2)N(=O)=O)C(=O)C1OC,1.4220200800809,-175.3925939407,7.787950051497727,1.0024700529252841,0,1,0,0,1,0
[O]N1C2(CCCCC2)CC(=O)CC21CCCCC2,1.2343076116537,-85.838293285251,4.639004003022986,1.0029904843002873,0,1,0,0,1,0
CC1(C)C(=O)CCCc2ccc(cc12)N(=O)=O,1.3317285907972,-62.02690178229,7.689348323136754,1.0041219398591772,0,1,0,0,0,1
CCOC(=O)C12NC1(OC(=O)C1CCCCC1)OC1=C(C2c2ccc(cc2)N(=O)=O)C(=O)c2ccccc2C1=O,1.4536190082612,-273.72564508652,6.986204791035598,1.0012250946582406,0,1,0,0,1,0
CC(=O)Nc1ccc2c(c1)C(C)(C)N([O])C2(C)C,1.2427409761769,-65.458618217177,4.9092533884423855,1.0045364373988441,0,1,0,0,1,0
CC(C)(C)C12NC(C)(C)C(C)(C)N1OC(=C2C(=O)c1ccccc1)c1ccccc1,1.2564923427878,-30.152003753192,5.365541181657727,1.0038646521355554,0,1,0,0,1,0
CN1C(C)(C)C(C)(C)N2OC(=C(C=O)C12C)c1ccccc1,1.2588863950722,-25.170620127789,5.446397728158826,1.0058034393432735,0,1,0,0,1,0
CC1(C)CCCC(C)(C)N1OC1C(N(C(=O)c2ccccc2)c2ccccc12)c1ccccc1,1.2623360036305,-36.880394299072,5.563376439282814,1.0032110286330966,0,1,0,0,1,0
O=C1OCC2=C1C(CN(=O)=O)c1ccccc1O2,1.5113479742448,-102.73005502093,5.14548109178235,1.0028354776984296,0,1,0,0,1,0
OCCNC(=O)C=NO,1.3581920776594,-90.860061003441,8.132766089802884,1.0041371110348805,0,1,0,0,1,0
COC1CCCCC1C(C=C(c1ccccc1)c1ccccc1)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.3560730762535,-18.432104067095,8.109113159564021,1.0044093031727424,0,1,0,0,1,0
CCN(CCOCc1ccc(cc1)C(=O)c1ccccc1)c1ccc(cc1)N=Nc1ccc(cc1)N(=O)=O,1.3252991189032,-19.527173138802,7.537904524744839,1.003693231038618,0,1,0,0,1,0
CN1C(C)(C)C(C)(C)N2OC(=C(C(=O)c3ccccc3)C12c1ccc(cc1)N(=O)=O)c1ccccc1,1.3484877455304,-3.7096062264542,8.006731053371523,1.0041211194696926,0,1,0,0,1,0
CCOC(=O)c1c(C)cc(c2ccccc2)c2OC(C)(CC(=NNc3ccc(cc3N(=O)=O)N(=O)=O)c3ccccc3)Oc12,1.4234856247615,-138.29655636483,7.757861516427996,1.0030540258522205,0,1,0,0,1,0
COC(=O)C1(CC(ON2OC3CCCCC3C(C12)c1ccc(OC)cc1)c1ccccc1)C(=O)OC,1.3553499944346,-227.53148452071,8.100539924042126,1.0007391815840843,0,1,0,1,0,0
CCCC1CC(C2N(O1)OC(CC2(C(=O)OC)C(=O)OC)c1ccccc1)c1ccc(OC)cc1,1.3319824631877,-236.19346419207,7.695015180816126,1.0011582627537456,0,1,0,0,1,0
COC(=O)C1(CC(ON2OC(CC(C12)c1ccccc1)c1ccccc1)c1ccccc1)C(=O)OC,1.3555387296208,-153.48513258084,8.102802169114137,1.0013213254989373,0,1,0,0,1,0
CC1=C(C)CC23C(CCCC2=NOC3=O)C1,1.2797774645705,-61.117264804071,6.156640524969585,1.005099647044393,0,1,0,0,1,0
CC(=Cc1ccccc1)c1ccccc1C(C)=NO,1.2201148069282,32.713358907255,4.206109233471926,1.0049227605248963,0,1,0,0,1,0
O=N(=O)c1cccc(NN=Nc2cccc(c2)N(=O)=O)c1,1.4886082671534,63.374332402688,5.878874348801489,1.0016080621786974,0,1,0,0,1,0
O=N(=O)c1ccccc1C#CC#Cc1ccccc1,1.3290304575402,109.92680154975,7.627623882086126,1.0009941639209072,0,0,1,0,1,0
CC(=O)OC12NC1(C#N)C(c1ccc(cc1)N(=O)=O)C1=C(CCCC1=O)O2,1.4721304979422,-103.19448053255,6.4137358263633,1.0029302581886481,0,1,0,0,0,1
O=C(Cc1ccccc1)OC12NC1(C#N)C(c1ccc(cc1)N(=O)=O)C1=C(CCCC1=O)O2,1.4338212228115,-90.253503359101,7.523665415402134,1.003836154132539,0,1,0,0,1,0
OCCCC1=CNc2ccc(cc12)N(=O)=O,1.3727854473806,-41.672267224108,8.234404870034169,1.004067540003723,0,1,0,0,1,0
O=C1NC(=O)C2C1ON1c3ccccc3C(=O)C21c1ccccc1,1.4782039055132,-65.964623685618,6.217918366979132,1.006096212259392,0,1,0,0,1,0
CN1C(=O)C2ON3c4ccccc4CC3(C2C1=O)c1ccccc1,1.4012361837146,-47.208080916009,8.11818124510219,1.005229184998358,0,1,0,0,1,0
O=C1C2ON3c4ccccc4CC3(C2C(=O)N1c1ccccc1)c1ccccc1,1.3978923753029,-21.004809341317,8.152961130977062,1.0029239565572348,0,1,0,0,1,0
CC1(C)N=C(N([O])C1(C)C)c1ccc2ccc3cccc4ccc1c2c34,1.3084238744103,27.31588153876,7.077103126290435,1.0037102224390353,0,1,0,0,0,1
COC(CN1CCNC1=CN(=O)=O)OC,1.3531469200375,-89.058204309809,8.07286091884756,1.0044968269993633,0,1,0,0,1,0
COc1cccc(C=CN(=O)=O)c1OC,1.3671487369456,-57.236492146741,8.208010394554117,1.0053166180800353,0,1,0,0,1,0
O=C(N1N=C(CC1c1ccccc1)c1ccccc1)c1ccccc1N(=O)=O,1.3757917023399,22.893632274819,8.241765270473135,1.0051425890993342,0,1,0,0,1,0
CCCCC(CN(OCc1ccccc1)C=O)C(=O)NC(C(=O)N(C)C)C(C)(C)C,1.2100405856635,-212.43125313653,3.918162037956039,1.001290085403228,0,1,0,0,1,0
CCC1(ON=C(N1N1CCCC1C(C)(C)OC)c1ccccc1)c1ccccc1,1.257847853708,5.1715244986919,5.411284566460079,1.0043204939053156,0,1,0,0,1,0
O=N(=O)C=C1NCCN1CC1CCOCO1,1.3875227317092,-87.193517730565,8.2256823695556,1.0035343330944082,0,1,0,0,1,0
CCOC(=O)C1C(CC(=CC1=O)C1=C([O-])ON=[N+]1c1ccccc1)c1ccc2OCOc2c1,1.448766389315,-166.47334110559,7.126855552866985,1.002158894561998,0,1,0,0,1,0
O=C1OC(C(CN(=O)=O)c2ccccc2)(C(=O)N1c1ccccc1)c1ccccc1,1.4105908572431,-103.4678032004,7.992938637369948,1.0041432161173796,0,1,0,0,1,0
O=N(=O)C1=CC=C(O1)C=NN1C=NC=N1,1.5392461930728,66.029211546175,4.311584667344634,1.001735903658225,0,0,1,0,1,0
CCN(CC)c1ccc(C=Nc2cccc(c2)N(=O)=O)c(O)c1,1.3194065812936,-36.710344322308,7.386602814974419,1.0036718058858296,0,1,0,0,1,0
CC1=NN(C(C1)c1ccccc1O)C(=O)c1ccc(cc1)N(=O)=O,1.4194160588115,-45.176683811339,7.839359498725871,1.0051067922431611,0,1,0,0,1,0
O=N(=O)C1=CN(CN2C=C(C=N2)N(=O)=O)N=C1,1.5710532722232,63.511678672814,3.5024756825157883,1.0018937293983472,1,0,0,0,1,0
CCCCCC(=O)ON=C(c1ccccc1)c1ccccn1,1.2418015677308,-38.323195790885,4.87873390345808,1.00541877507594,0,1,0,0,1,0
CCCCCCCC(=O)ON=C(c1ccccc1)c1ccccn1,1.2119418055424,-54.367575226721,3.9711900932752178,1.0032445292278462,0,1,0,0,1,0
CCCCCCCCCCCCCC(=O)ON=C(c1ccccc1)c1ccccn1,1.1559719408165,-111.31836771671,2.680481598953887,1.0022053276292133,1,0,0,0,0,1
CC1(C)CC(O)(CC#CC#CCC2(O)CC(C)(C)N([O])C(C)(C)C2)CC(C)(C)N1[O],1.2310415566876,-33.865309294238,4.5367872824258635,1.0055713049007018,0,1,0,0,1,0
CN(C)c1c(NC(=O)C2(N)CCCC2)cc(cc1N(=O)=O)N(=O)=O,1.4222431470301,-62.953748615295,7.783423335025681,1.005477711079509,0,1,0,0,1,0
CN(C)C1=Nc2cc(cc(c2NC21CCCC2)N(=O)=O)N(=O)=O,1.4446389520777,-5.8189130120703,7.242351199003479,1.0045042174859724,0,1,0,0,1,0
CCOC(=O)c1c2ccc3C(=O)c4cccnc4c3n2c(C(=O)c2ccc(cc2)N(=O)=O)c1C(=O)OCC,1.4791566814562,-196.14358405953,6.1870035185320535,1.001695588643192,0,1,0,0,1,0
CC1(C)OCC(O1)C1OC2OC(C)(C)OC2C1CN(=O)=O,1.3881493032118,-254.48162683224,8.222828120432379,1.000865440444022,0,1,0,1,0,0
CC(C)C=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4151701949522,1.2619838427867,7.91733839497099,1.0042574781200786,0,1,0,0,1,0
CON(C)C=C1C(=O)OC(C)(C)OC1=O,1.3886457847345,-176.1367901305,8.220424173520293,1.0033038278957966,0,1,0,0,1,0
O=N(=O)c1cc(c(Nc2ccc(cc2)N(c2ccccc2)c2ccccc2)c(c1)N(=O)=O)N(=O)=O,1.4769045555775,46.104056550203,6.260005673879937,1.002116481036764,0,1,0,0,1,0
O=N(=O)c1cc(c(Nc2ccc(cc2)c2ccccc2)c(c1)N(=O)=O)N(=O)=O,1.5157113507419,23.095200055096,5.008911323435104,1.0044695882865309,0,1,0,0,1,0
O=N(=O)C1(C2CC3CC(C2)C(C1C3)(N(=O)=O)N(=O)=O)N(=O)=O,1.685289135662,-52.449206848372,1.8403884687365188,1.0063844827555404,1,0,0,0,1,0
O=N(=O)C1c2ccccc2C(c2ccccc12)N(=O)=O,1.4616149733903,5.5666197499667,6.744805696848465,1.0055134394050935,0,1,0,0,1,0
CCOC(=O)c1ccc(cc1)N1OC(C)(O)CC1=Nc1ccccc1,1.3319723373977,-113.28425780679,7.694789627009364,1.0028708522563723,0,1,0,0,1,0
C1CNC2=NON=C2N1,1.4397376264913,55.357726488519,7.373919211793159,1.002815364252696,0,1,0,0,1,0
O=NN1CCN(N=O)C2=NON=C12,1.6485040548693,110.21844344979,2.1996881164143547,1.0007974841676521,1,0,0,1,0,0
O=N(=O)c1cccc(c1)N1N=Nc2ccccc12,1.4550903410399,80.119165322613,6.942622649552415,1.0012483982176703,0,1,0,0,1,0
COc1cccc2C(CN(=O)=O)CC(C)(OC)Oc12,1.3681329621258,-134.71556497314,8.213797553648927,1.002243697206642,0,1,0,0,1,0
CN1C=[N+](C=N1)[N-]C(=O)c1ccc(cc1N(=O)=O)N(=O)=O,1.569844444212,34.546420699602,3.5301559527459845,1.0022619344024102,1,0,0,0,1,0
COc1ccc2OC(C)(CC(CN(=O)=O)c2c1)OC,1.3669068062195,-137.01886779038,8.206511878712124,1.003011229208964,0,1,0,0,1,0
O=C([N-][n+]1ccccc1)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.5431062870279,12.256552776504,4.204661849607446,1.0037924852429,0,1,0,0,1,0
COC1(C)CC(CN(=O)=O)c2c(O1)ccc1ccccc21,1.3660749329791,-90.141947830157,8.20113091090855,1.003329205962694,0,1,0,0,1,0
COc1ncc(cc1N(=O)=O)N(=O)=O,1.6075993597602,-31.155880592878,2.7785666009272143,1.0057189148772387,1,0,0,0,1,0
COc1ccc(cc1)C1=C(N=C(N1)c1cc(ccc1O)N(=O)=O)c1ccc(OC)cc1,1.4130911995227,-80.227785829597,7.952780357021162,1.003723931467087,0,1,0,0,1,0
O=C(NC(NC(=O)c1ccc(cc1)N(=O)=O)c1ccccc1)c1ccc(cc1)N(=O)=O,1.4575694094797,-76.598448167621,6.868295069521545,1.0052812293477251,0,1,0,0,1,0
CC(=O)C(N1CCCCC1)(C(C)=NO)c1ccccc1,1.2510244612534,-34.02421943106,5.182218375982096,1.0060605778385363,0,1,0,0,1,0
COc1ccc(CN(N=O)c2ccccc2)cc1,1.3027316986613,12.93624788576,6.904890900888855,1.00488894697723,0,1,0,0,1,0
O=N(=O)CC(c1ccccc1)C1=C(N=C2C=CC=CN12)c1ccccc1,1.3536282210487,53.380797691432,8.079107122076854,1.0030060748536687,0,1,0,0,1,0
COC(=O)C1(CCC2CON(C)C12)c1ccccc1,1.2984988692758,-82.001811519407,6.7725552512936,1.0036290535577885,0,1,0,0,1,0
COC(=O)C1(CCCC2CC1N(C)O2)c1ccccc1,1.2976248077046,-87.866910155105,6.744826379980141,1.0036975049291954,0,1,0,0,1,0
COC(=O)C1ON(C)C2C1CCCC2(C(=O)OC)c1ccccc1,1.3460493212673,-176.76753023985,7.968109259504693,1.0011605144271534,0,1,0,0,1,0
O=N(=O)C12C3C4C5C3C1C5C24,1.4451374674747,116.68236610883,7.2286195309303904,1.0004675629023558,0,1,0,1,0,0
Cc1ccc(cc1)C1=C(N=C(N1)c1cc(ccc1O)N(=O)=O)c1ccc(C)cc1,1.3629995977929,-23.306026483372,8.17818010294282,1.0066248994447873,0,1,0,0,1,0
O=C(NCc1ccccc1)c1ccc(cc1)N(=O)=O,1.3649592553389,-33.127054511391,8.193359947209819,1.0040522303298607,0,1,0,0,1,0
CC(C)C(OC(=O)c1ccc(cc1)N(=O)=O)C(C=C)c1ccccc1,1.2927929859775,-89.492711864692,6.58935089777998,1.0049140692691183,0,1,0,0,1,0
CCOC(=O)C(CC(=O)NC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)N(=O)=O,1.4636055889725,-621.46149611748,6.6831485582015056,1.0002476734140258,0,1,0,1,0,0
CCC(CC)(c1ccccc1)C(CC)(CC)c1ccc(cc1)N(=O)=O,1.2325080365806,-20.614834964102,4.58250285430831,1.0049594157923691,0,1,0,0,1,0
CCC(CC)(c1ccc(cc1)N(=O)=O)C(CC)(CC)c1ccc(cc1)N(=O)=O,1.3103301746841,-33.451348160123,7.133117154428616,1.0036195294146628,0,1,0,0,1,0
CC(C)C(C)(c1ccccc1)C(C)(C(C)C)c1ccc(cc1)N(=O)=O,1.2395108615595,-16.114406015253,4.804732040997773,1.0056222874770275,0,1,0,0,0,1
COC(=O)NN1C(=O)C(=C(C1=O)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1.5513193520445,-130.05317579288,3.9849696255370364,1.0031484399093362,0,1,0,0,1,0
O=N(=O)c1cccc2c1Oc1ccc3ccccc3c1C2=C1c2ccccc2Oc2ccccc12,1.4463939651297,28.008840932682,7.193737929567844,1.0035240492389603,0,1,0,0,1,0
C[N+]([O-])=Cc1ccc(O)cc1O,1.3723747836193,-72.770746269041,8.233035765851463,1.0039381049833918,0,1,0,0,1,0
CON1C2CC3(CCN2Cc2ccccc2)COc2cccc(C1=O)c32,1.3540009273969,-43.650869759082,8.08386772123617,1.004920002824815,0,1,0,0,1,0
COc1cc(O)c2C(CC(Oc2c1)c1ccccc1)=NO,1.3847398978509,-89.790993998061,8.235928583784382,1.0036055821655123,0,1,0,0,1,0
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1N(=O)=O,1.3634717041215,-113.83442311595,8.182014887699872,1.0033623043395343,0,1,0,0,1,0
Oc1ccc(cc1C(N1CCOCC1)N1CCOCC1)N(=O)=O,1.3966957116275,-110.76711340725,8.164087439240244,1.0033641812989524,0,1,0,0,1,0
OC(=O)C(=Cc1ccc(cc1)N(=O)=O)c1ccccc1,1.4002384840939,-59.011940513285,8.129123249583078,1.0039831634514926,0,1,0,0,1,0
COc1cccc(OC(=O)C(=Cc2ccc(cc2)N(=O)=O)c2ccccc2)c1,1.3807486462962,-77.067824376547,8.24365811695383,1.0033230837756881,0,1,0,0,1,0
O=C(NN(=O)=O)OCC#CCOC(=O)NN(=O)=O,1.6253232251437,-111.60734338612,2.500815825130018,1.0024135729813397,1,0,0,0,0,1
OCC1CC(C(O)C(O)O1)N(=O)=O,1.5013431582149,-191.82005589394,5.4647721416118715,1.0011479407145547,0,1,0,0,1,0
CC1OC(O)C(O)C(C1O)N(=O)=O,1.5128434166399,-193.12899640488,5.0984656370553525,1.0014609600379747,0,1,0,0,1,0
OCC1OC(O)C(O)C(C1O)N(=O)=O,1.5622329062073,-225.55787530692,3.710088461978223,1.0018658088756704,0,1,0,0,1,0
CC1CC(C(O)C(O)O1)N(=O)=O,1.4437141793568,-159.06670777338,7.267658593788236,1.0013665800062939,0,1,0,0,0,1
CN1c2ccccc2C2CC1(OC1=C2C(=O)Oc2ccccc12)c1ccc(cc1)N(=O)=O,1.4608019431344,-72.115947138445,6.769826268142274,1.0037107848892817,0,1,0,0,1,0
COC(=O)c1c(c2ccccc2)c(c2ccccc2)n(C)c1c1ccc(cc1)N(=O)=O,1.368155618453,-43.898263250585,8.213924921027315,1.0052963650736508,0,1,0,0,1,0
O=C(NN(=O)=O)OCCOC(=O)NN(=O)=O,1.6908793270844,-166.6324143311,1.7962921956016762,1.0020023557529707,1,0,0,0,1,0
O=C(NC(CC1=CNc2ccccc12)C(=O)Oc1ccccc1N(=O)=O)OCc1ccccc1,1.403818843958,-134.31203018054,8.087655952272316,1.0015379630328858,0,1,0,0,1,0
COc1cccc(CC2C(=C)C=C(C)CC2(C)C)c1N(=O)=O,1.2482793103235,-46.800479569285,5.0910466267821715,1.0039744288543297,0,1,0,0,0,1
CC(C)(C)OC(=O)C(CC1OC(C(O)C1O)N1C=CC(=O)NC1=O)NC(=O)Nc1ccc(cc1)N(=O)=O,1.4655297347315,-392.34849763049,6.623050325912521,1.0002785503527905,0,1,0,1,0,0
Cc1c(cc2c(c1N(=O)=O)C(C)(C)CCC2(C)C)N(=O)=O,1.3473070680036,-49.501163761349,7.988369121904028,1.0054460533809007,0,1,0,0,0,1
COc1ccc2N(C)C3(OC4=C(C(c2c1)C3(C)C)C(=O)Oc1ccccc41)c1ccc(cc1)N(=O)=O,1.4398427632483,-121.37462012683,7.371165308295791,1.0044329301418256,0,1,0,0,1,0
CC(=O)C1(CC2CC1C=C2)OC(=O)c1ccc(cc1)N(=O)=O,1.4171314713285,-104.44934206815,7.882236915970161,1.002835548404699,0,1,0,0,1,0
O=N(=O)C1(C=C1c1ccccc1)C#N,1.3737813870555,91.445529339347,8.237362401162581,1.0007858729581096,0,1,0,1,0,0
NC(N)=NN=O,1.3802608119239,24.605659621326,8.244037498675095,1.0046357988999806,0,1,0,0,1,0
CC1(O)c2ccccc2[N+]2=NOC(=C12)[O-],1.455003405479,-18.686791997676,6.945209081310298,1.005999103818767,0,1,0,0,1,0
Cc1cccc(OCC2=C(c3ccccc3)C(=NO2)c2ccc(cc2)N(=O)=O)c1,1.3695828166199,-5.0563166074453,8.221416505198741,1.0041628746729596,0,1,0,0,1,0
Oc1ccc(Oc2ccc(cc2)N(=O)=O)cc1,1.4303923479184,-53.668574173345,7.605443343187732,1.0048990158713802,0,1,0,0,1,0
COc1ccc(Oc2ccc(cc2)N(=O)=O)cc1,1.3954237019354,-52.410249953639,8.17514227433273,1.0065615904898582,0,1,0,0,1,0
CN(C)c1ccc(Oc2ccc(cc2)N(=O)=O)cc1,1.342403387606,-15.889485428137,7.905379656221284,1.0050554177870914,0,1,0,0,1,0
Cc1ccc(Oc2ccc(cc2)N(=O)=O)cc1,1.3543225944563,-25.015236095971,8.087922713958484,1.005587331071091,0,1,0,0,1,0
O=N(=O)c1ccc(Oc2ccc(cc2)C#N)cc1,1.4157346969225,15.025402352852,7.907399484400088,1.0040921626057648,0,1,0,0,1,0
OC12CCCC(=O)C1C(c1ccccc1N(=O)=O)C1=C(CCCC1=O)O2,1.4456381938414,-169.44828716339,7.214765025871168,1.0026708730945557,0,1,0,0,0,1
CONC(NC(C)=O)C(=O)NCc1ccccc1,1.2899612853482,-99.729679637336,6.496706634605744,1.004106084045764,0,1,0,0,1,0
CON(C)C(NC(C)=O)C(=O)NCc1ccccc1,1.2730957732425,-99.445237953521,5.9298662378256,1.0039697721663687,0,1,0,0,1,0
COc1cccc2OC3=CC=C(C)C4ON=C(C34)c12,1.3911473931724,-8.6814837991142,8.206405037712834,1.0035895635167236,0,1,0,0,1,0
O=C1CN(C(c2ccccc2)c2ccccc2)C21C(C(C2N(=O)=O)c1ccccc1)c1ccccc1,1.3262298192052,40.697018053724,7.560742766546887,1.0026139992770344,0,1,0,0,1,0
CCCCCC=NO,1.0512511374992,-37.418775061079,1.4991098928046125,1.0041400064099606,1,0,0,0,1,0
CC(C)C1Oc2cc(ccc2N(C2CCCCC2)C1=O)N(=O)=O,1.3357375160918,-126.05569511765,7.775911132973425,1.0031435514645382,0,1,0,0,1,0
COc1ccc(OC(C(=O)NCCc2ccccc2)C(C)(C)C)c(c1)N(=O)=O,1.3012431191091,-143.76840428637,6.858735711370674,1.0019960365107201,0,1,0,0,1,0
CC(=NO)C(C)=NNC(=O)c1ccccc1,1.3021291330359,-5.0703256183618,6.886259902674579,1.00414955221359,0,1,0,0,1,0
CC(=NO)C(C)=NNC(=O)c1ccncc1,1.3368533622523,9.6416118413899,7.798869795621077,1.0034561120957035,0,1,0,0,1,0
COc1ccc(c(OC)c1)C(O)(c1ccc(cc1)N(=O)=O)c1ccc(OC)cc1OC,1.3976441220236,-157.54581792032,8.155326975822659,1.0009175881386623,0,1,0,1,0,0
CC(OCc1ccccc1)C(CN(=O)=O)c1ccccc1,1.267105803677,-49.320704288106,5.725727592147644,1.0046957565071337,0,1,0,0,1,0
CC1CCC2ON=C(C2C(=O)O1)c1c(C)cc(C)cc1C,1.2803586512845,-99.831590138174,6.176268051260325,1.0036098958674153,0,1,0,0,1,0
CCCCON=C(CN1C=CC=N1)c1ccc2ccccc2c1,1.2427576549116,36.959978885463,4.909796122595691,1.003935523464054,0,1,0,0,1,0
O=N(=O)c1ccc(OCc2cc3OCCOCCOCCOCCOc3cc2COc2ccc(cc2)N(=O)=O)cc1,1.4230492483844,-273.5461990219,7.766906122569052,1.0008930602494786,0,1,0,1,0,0
CCOC(=O)CC(C1C(=C(O)C=CC1(OCC)OCC)C(=O)OC)N(=O)=O,1.3880618689924,-343.57893416827,8.223238451410339,1.0003368036392233,0,1,0,1,0,0
Nc1c(c(N)c(c(N)c1N(=O)=O)N(=O)=O)N(=O)=O,1.7597323313706,-22.925681359354,1.4139925454156266,1.0065650313188388,1,0,0,0,1,0
CCOC(=O)c1cnc(cc1c1cccc(c1)N(=O)=O)c1ccccc1,1.3774953294273,-59.167349598304,8.243854383785033,1.0036986547843776,0,1,0,0,1,0
CC1(C)CCCC(C)(C)N1OC(C(=O)ON1C(C)(C)CCCC1(C)C)c1cccc2ccccc12,1.2218077868017,-120.05925711081,4.256141455499421,1.0023693694849516,0,1,0,0,1,0
CC(NCC1=C(ON(Cc2ccccc2)C1c1ccccc1)c1ccccc1)c1ccccc1,1.2366958799587,54.731022769274,4.714648880095513,1.0022971622397059,0,1,0,0,1,0
CC1CCC2C(CCC(=O)C(C)(CCC=C(C)C)CC12)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3224610604748,-212.44926809836,7.466445055654964,1.0012773169268536,0,1,0,0,1,0
CCOC(=O)C(=CC)C=Cc1cccc(OC)c1N(=O)=O,1.3297148757635,-115.72998664512,7.643537336190346,1.0026879325138096,0,1,0,0,1,0
C1CCC(CC1)NC1=NC(=NO1)c1ccccc1,1.2709730529286,-5.0147874600287,5.857550624073727,1.0041452332670575,0,0,1,0,1,0
CC1(C)CC(CC(C)(C)N1[O])NC(=O)C12C3CC4C(C14)C23,1.2613598071405,-9.4163015560123,5.530225052882313,1.0040186754758134,0,1,0,0,1,0
CC1CCC(OC(=O)c2ccc(cc2)N(=O)=O)C1COC(=O)c1ccc(cc1)N(=O)=O,1.4382556675922,-211.36163046129,7.412402701351239,1.000931821898242,0,0,1,1,0,0
CCON(OC)C(=O)c1ccc(cc1)N(=O)=O,1.4041550166866,-56.18850581963,8.08345131908093,1.0038192352453614,0,1,0,0,1,0
CON(OCc1ccc(cc1)N(=O)=O)C(=O)c1ccccc1,1.4013406543884,-27.622816731787,8.117007926575178,1.0052967315835815,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)N1c2ccccc2c2ccccc12,1.3898368568475,42.87191353013,8.214145339945869,1.003054420894015,0,1,0,0,1,0
CN(C)c1cccc2cccc(C=CN(=O)=O)c12,1.3070190189976,30.805100596494,7.035268813190353,1.0033515983256593,0,1,0,0,1,0
CN(C)c1cccc2cccc(C=C(C)N(=O)=O)c12,1.2926168119604,21.789154589089,6.583617506237559,1.0044029935368042,0,1,0,0,1,0
C[N+]1(C)C(c2cccc3cccc1c23)[C-](C(=O)c1ccccc1)N(=O)=O,1.3422976481503,11.36048467856,7.903473048155186,1.0038919592873716,0,1,0,0,1,0
COc1ccc(c(CC2C(=O)C=C(C)CC2(C)C)c1)N(=O)=O,1.3109044642161,-102.49797167009,7.149816050422993,1.004415723919085,0,1,0,0,1,0
O=N(=O)OCC1=CC(=NO1)C1=NOC(=C1)CON(=O)=O,1.6482828864016,-24.824223109368,2.2022601377796116,1.004909244642291,1,0,0,0,1,0
COc1ccc(cc1)C(C)=NOC(=O)C1(C)CCCC2(C)C1CCc1cc(ccc21)C(C)C,1.2394681381292,-135.97237106068,4.803357651345536,1.0019686260260934,0,1,0,0,0,1
CC(C)C1OC(=NN1C(=O)COCc1ccccc1)c1ccc(cc1)N(=O)=O,1.3637565803102,-98.663200956155,8.184274352943937,1.00303075020385,0,1,0,0,1,0
CCCC(=NNc1ccc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.5189455076842,-4.9171864392608,4.908956276460892,1.0038145680591353,0,1,0,0,1,0
OC12CCCC3(CCCC3C3C1CCN3C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C2,1.4307195472158,-130.57535653415,7.597807510343704,1.0025053651188933,0,1,0,0,1,0
OC12CCC3CCCC(C3C1)C1C2CCN1C(=O)c1cccc(c1)N(=O)=O,1.3672600697994,-124.69187508284,8.208689922869356,1.0031663703614566,0,1,0,0,1,0
COC(=O)C(CC(=O)c1ccccc1)c1ccc(cc1)N(=O)=O,1.3831405244835,-125.37313039592,8.240014411971185,1.003380388001869,0,1,0,0,1,0
O=N(=O)c1cc2N(N=Nc2c(c1)N(=O)=O)C1=NC2=NON=C2C2=NON=C12,1.7877005354824,204.36165003211,1.3193511926947694,1.000247673417389,1,0,0,1,0,0
O=N(=O)c1cc2N3[N+](=Nc2c(c1)N(=O)=O)[N-]c1c3nc(cc1N(=O)=O)N(=O)=O,1.7924975440607,125.0631951598,1.3055516619298169,1.000253428523316,1,0,0,1,0,0
CN(C)c1ccc(cc1)C(Cc1ccccc1)=NO,1.23135743269,26.605265426142,4.546609033208275,1.0032294881925194,0,1,0,0,1,0
CC(C)C1CCC(C)CC21OC(=O)C=[N+]2[O-],1.262225793351,-128.73925636485,5.559632074713018,1.003059466668497,0,1,0,0,1,0
COC(=O)C1=C(NC2CCCCC2)C=C(C)CC1c1ccc(cc1)N(=O)=O,1.3070035981798,-120.87724000542,7.034807074102089,1.0023958185379116,0,1,0,0,1,0
CC(C)(C)OC(=O)C1NC(C(C1c1ccccc1)N(=O)=O)c1ccccc1,1.3048117672467,-108.24175008538,6.968637604448712,1.0038974860554277,0,1,0,0,1,0
COC(=O)C1C(C(C(N1C)c1ccccc1)N(=O)=O)c1ccccc1,1.3413033632931,-76.686959159544,7.885308071530208,1.0052701931475527,0,0,1,0,1,0
CN1C(C(C(C1c1ccccc1)N(=O)=O)c1ccccc1)C(=O)OC(C)(C)C,1.2942314735453,-109.29002067913,6.636003265099393,1.003783063992333,0,1,0,0,1,0
